team,team_code,shirt_number,position,player_text,name_on_shirt,dob,club,height_cm,caps,goals,player_key,shirt_key
Netherlands,NED,24,FW,SUMMERVILLE Crysencio Crysencio Jilbert Sylverio Cir SUMMERVILLE SUMMERVILLE,SUMMERVILLE SUMMERVILLE,2001-10-30,West Ham United FC (ENG),172,2,0,summerville crysencio crysencio jilbert sylverio cir summerville summerville,summerville summerville
Netherlands,NED,25,DF,HATO Jorrel Jorrel Evan HATO HATO,HATO HATO,2006-03-07,Chelsea FC (ENG),182,8,0,hato jorrel jorrel evan hato hato,hato hato
Netherlands,NED,26,MF,TIMBER Quinten Quinten Ryan Crispito TIMBER Q. TIMBER,Q. TIMBER,2001-06-17,Olympique Marseille (FRA),176,11,1,timber quinten quinten ryan crispito timber q timber,q timber
New Zealand,NZL,1,GK,CROCOMBE Max Maxime Teremoana CROCOMBE CROCOMBE,CROCOMBE CROCOMBE,1993-08-12,Millwall FC (ENG),190,24,0,crocombe max maxime teremoana crocombe crocombe,crocombe crocombe
New Zealand,NZL,2,DF,PAYNE Tim Timothy John PAYNE PAYNE,PAYNE PAYNE,1994-01-10,Wellington Phoenix FC (NZL),179,52,3,payne tim timothy john payne payne,payne payne
New Zealand,NZL,3,DF,DE VRIES Francis Francis DE VRIES DE VRIES,DE VRIES DE VRIES,1994-11-28,Auckland FC (NZL),181,20,1,de vries francis francis de vries de vries,de vries de vries
New Zealand,NZL,4,DF,BINDON Tyler Tyler Grant BINDON BINDON,BINDON BINDON,2005-01-27,Sheeld United FC (ENG),190,25,2,bindon tyler tyler grant bindon bindon,bindon bindon
New Zealand,NZL,5,DF,BOXALL Michael Michael Joseph BOXALL BOXALL,BOXALL BOXALL,1988-08-18,Minnesota United FC (USA),191,64,1,boxall michael michael joseph boxall boxall,boxall boxall
New Zealand,NZL,6,MF,BELL Joe Joe Zen Robert BELL BELL,BELL BELL,1999-04-27,Viking Stavanger (NOR),182,32,1,bell joe joe zen robert bell bell,bell bell
New Zealand,NZL,7,MF,GARBETT Matthew Matthew Jimmy David GARBETT GARBETT,GARBETT GARBETT,2002-04-13,Peterborough United FC (ENG),192,39,5,garbett matthew matthew jimmy david garbett garbett,garbett garbett
New Zealand,NZL,8,MF,STAMENIC Marko Marko Seufatu Nikola STAMENIC STAMENIC,STAMENIC STAMENIC,2002-02-19,Swansea City AFC (WAL),188,40,3,stamenic marko marko seufatu nikola stamenic stamenic,stamenic stamenic
New Zealand,NZL,9,FW,WOOD Chris Christopher Grant WOOD WOOD,WOOD WOOD,1991-12-07,Nottingham Forest FC (ENG),191,90,45,wood chris christopher grant wood wood,wood wood
New Zealand,NZL,10,MF,SINGH Sarpreet Sarpreet SINGH SINGH,SINGH SINGH,1999-02-20,Wellington Phoenix FC (NZL),180,28,3,singh sarpreet sarpreet singh singh,singh singh
New Zealand,NZL,11,MF,JUST Elijah Elijah Henry JUST JUST,JUST JUST,2000-05-01,Motherwell FC (SCO),176,44,9,just elijah elijah henry just just,just just
New Zealand,NZL,12,GK,PAULSEN Alex Alexander Noah PAULSEN PAULSEN,PAULSEN PAULSEN,2002-07-04,Lechia Gdańsk (POL),193,8,0,paulsen alex alexander noah paulsen paulsen,paulsen paulsen
New Zealand,NZL,13,DF,CACACE Liberato Liberato Gianpaolo CACACE CACACE,CACACE CACACE,2000-09-27,Wrexham AFC (WAL),182,37,1,cacace liberato liberato gianpaolo cacace cacace,cacace cacace
New Zealand,NZL,14,MF,RUFER Alex Alex Arthur RUFER RUFER,RUFER RUFER,1996-06-12,Wellington Phoenix FC (NZL),180,26,0,rufer alex alex arthur rufer rufer,rufer rufer
New Zealand,NZL,15,DF,PIJNAKER Nando Nando Zen PIJNAKER PIJNAKER,PIJNAKER PIJNAKER,1999-02-25,Auckland FC (NZL),185,26,0,pijnaker nando nando zen pijnaker pijnaker,pijnaker pijnaker
New Zealand,NZL,16,DF,SURMAN Finn Finn SURMAN SURMAN,SURMAN SURMAN,2003-09-23,Portland Timbers (USA),190,19,2,surman finn finn surman surman,surman surman
New Zealand,NZL,17,FW,BARBAROUSES Kosta Kosta BARBAROUSES BARBAROUSES,BARBAROUSES BARBAROUSES,1990-02-19,WS Wanderers FC (AUS),171,76,10,barbarouses kosta kosta barbarouses barbarouses,barbarouses barbarouses
New Zealand,NZL,18,FW,WAINE Ben Benjamin Peter WAINE WAINE,WAINE WAINE,2001-06-11,Port Vale FC (ENG),185,31,9,waine ben benjamin peter waine waine,waine waine
New Zealand,NZL,19,MF,OLD Ben Benjamin Craig OLD OLD,OLD OLD,2002-08-13,AS Saint-Etienne (FRA),173,24,2,old ben benjamin craig old old,old old
New Zealand,NZL,20,MF,McCOWATT Callum Callum William MCCOWATT MCCOWATT,MCCOWATT MCCOWATT,1999-04-30,Silkeborg IF (DEN),180,33,5,mccowatt callum callum william mccowatt mccowatt,mccowatt mccowatt
New Zealand,NZL,21,FW,RANDALL Jesse Jesse Carmichael RANDALL RANDALL,RANDALL RANDALL,2002-08-19,Auckland FC (NZL),176,11,2,randall jesse jesse carmichael randall randall,randall randall
New Zealand,NZL,22,GK,WOUD Michael Michael Cornelis WOUD WOUD,WOUD WOUD,1999-01-16,Auckland FC (NZL),196,7,0,woud michael michael cornelis woud woud,woud woud
New Zealand,NZL,23,MF,THOMAS Ryan Ryan Jared THOMAS THOMAS,THOMAS THOMAS,1994-12-20,PEC Zwolle (NED),176,25,3,thomas ryan ryan jared thomas thomas,thomas thomas
New Zealand,NZL,24,DF,ELLIOT Callan Callan Rennie ELLIOT ELLIOT,ELLIOT ELLIOT,1999-07-07,Auckland FC (NZL),177,11,0,elliot callan callan rennie elliot elliot,elliot elliot
New Zealand,NZL,25,MF,BAYLISS Lachlan Lachlan Ryan BAYLISS BAYLISS,BAYLISS BAYLISS,2002-07-24,Newcastle United Jets FC (AUS),178,4,0,bayliss lachlan lachlan ryan bayliss bayliss,bayliss bayliss
New Zealand,NZL,26,DF,SMITH Tommy Thomas Jefferson SMITH SMITH,SMITH SMITH,1990-03-31,Braintree Town FC (ENG),188,57,2,smith tommy thomas jefferson smith smith,smith smith
Norway,NOR,1,GK,NYLAND Orjan Ørjan Haskjold NYLAND NYLAND,NYLAND NYLAND,1990-09-10,Sevilla FC (ESP),192,71,0,nyland orjan rjan haskjold nyland nyland,nyland nyland
Norway,NOR,2,MF,THORSBY Morten Morten THORSBY THORSBY,THORSBY THORSBY,1996-05-05,US Cremonese (ITA),188,31,0,thorsby morten morten thorsby thorsby,thorsby thorsby
Norway,NOR,3,DF,AJER Kristoffer Kristoffer Vassbakk Köpp AJER VASSBAKK AJER,AJER VASSBAKK AJER,1998-04-17,Brentford FC (ENG),198,52,2,ajer kristoffer kristoffer vassbakk k pp ajer vassbakk ajer,ajer vassbakk ajer
Norway,NOR,4,DF,OSTIGARD Leo Leo Skiri ØSTIGÅRD ØSTIGÅRD,ØSTIGÅRD ØSTIGÅRD,1999-11-28,Genoa CFC (ITA),183,38,1,ostigard leo leo skiri stig rd stig rd,stig rd stig rd
Norway,NOR,5,DF,MOLLER WOLFE David David Møller WOLFE MØLLER WOLFE,WOLFE MØLLER WOLFE,2002-04-23,Wolverhampton Wanderers FC (ENG),185,22,1,moller wolfe david david m ller wolfe m ller wolfe,wolfe m ller wolfe
Norway,NOR,6,MF,BERG Patrick Patrick BERG BERG,BERG BERG,1997-11-24,FK Bodø/Glimt (NOR),178,43,0,berg patrick patrick berg berg,berg berg
Norway,NOR,7,FW,SORLOTH Alexander Alexander SØRLOTH SØRLOTH,SØRLOTH SØRLOTH,1995-12-05,Atlético De Madrid (ESP),196,72,26,sorloth alexander alexander s rloth s rloth,s rloth s rloth
Norway,NOR,8,MF,BERGE Sander Sander Gard Bolin BERGE BERGE,BERGE BERGE,1998-02-14,Fulham FC (ENG),195,66,1,berge sander sander gard bolin berge berge,berge berge
Norway,NOR,9,FW,HAALAND Erling Erling Braut HAALAND BRAUT HAALAND,HAALAND BRAUT HAALAND,2000-07-21,Manchester City FC (ENG),195,50,55,haaland erling erling braut haaland braut haaland,haaland braut haaland
Norway,NOR,10,MF,ODEGAARD Martin Martín ØDEGAARD ØDEGAARD,ØDEGAARD ØDEGAARD,1998-12-17,Arsenal FC (ENG),178,68,5,odegaard martin mart n degaard degaard,degaard degaard
Norway,NOR,11,FW,STRAND LARSEN Jorgen Jørgen Strand LARSEN STRAND LARSEN,LARSEN STRAND LARSEN,2000-02-06,Crystal Palace FC (ENG),193,28,6,strand larsen jorgen j rgen strand larsen strand larsen,larsen strand larsen
Norway,NOR,12,GK,TANGVIK Sander Sander TANGVIK TANGVIK,TANGVIK TANGVIK,2002-11-29,Hamburger SV (GER),193,0,0,tangvik sander sander tangvik tangvik,tangvik tangvik
Norway,NOR,13,GK,SELVIK Egil Egil SELVIK SELVIK,SELVIK SELVIK,1997-07-30,Watford FC (ENG),187,7,0,selvik egil egil selvik selvik,selvik selvik
Norway,NOR,14,MF,AURSNES Fredrik Fredrik AURSNES AURSNES,AURSNES AURSNES,1995-12-10,SL Benca (POR),181,22,1,aursnes fredrik fredrik aursnes aursnes,aursnes aursnes
Norway,NOR,15,DF,BJORKAN Fredrik Andre Fredrik André BJØRKAN BJØRKAN,BJØRKAN BJØRKAN,1998-08-21,FK Bodø/Glimt (NOR),180,21,1,bjorkan fredrik andre fredrik andr bj rkan bj rkan,bj rkan bj rkan
Norway,NOR,16,DF,HOLMGREN PEDERSEN Marcus Marcus Holmgren PEDERSEN HOLMGREN,PEDERSEN HOLMGREN,2000-07-16,Torino FC (ITA),184,32,0,holmgren pedersen marcus marcus holmgren pedersen holmgren,pedersen holmgren
Norway,NOR,17,DF,HEGGEM Torbjorn Torbjørn Lysaker HEGGEM HEGGEM,HEGGEM HEGGEM,1999-01-12,Bologna FC (ITA),192,15,0,heggem torbjorn torbj rn lysaker heggem heggem,heggem heggem
Norway,NOR,18,MF,THORSTVEDT Kristian Kristian THORSTVEDT THORSTVEDT,THORSTVEDT THORSTVEDT,1999-03-13,US Sassuolo (ITA),189,37,4,thorstvedt kristian kristian thorstvedt thorstvedt,thorstvedt thorstvedt
Norway,NOR,19,MF,AASGAARD Thelo Thelonious Gerard AASGAARD AASGAARD,AASGAARD AASGAARD,2002-05-02,Rangers FC (SCO),188,8,5,aasgaard thelo thelonious gerard aasgaard aasgaard,aasgaard aasgaard
Norway,NOR,20,FW,NUSA Antonio Antonio Eromonsele Nordby NUSA NUSA,NUSA NUSA,2005-04-17,RB Leipzig (GER),183,24,8,nusa antonio antonio eromonsele nordby nusa nusa,nusa nusa
Norway,NOR,21,MF,SCHJELDERUP Andreas Andreas Rædergård SCHJELDERUP SCHJELDERUP,SCHJELDERUP SCHJELDERUP,2004-06-01,SL Benca (POR),177,12,1,schjelderup andreas andreas r derg rd schjelderup schjelderup,schjelderup schjelderup
Norway,NOR,22,MF,BOBB Oscar Oscar BOBB BOBB,BOBB BOBB,2003-07-12,Fulham FC (ENG),177,20,2,bobb oscar oscar bobb bobb,bobb bobb
Norway,NOR,23,MF,HAUGE Jens Petter Jens Petter HAUGE HAUGE,HAUGE HAUGE,1999-10-12,FK Bodø/Glimt (NOR),184,15,1,hauge jens petter jens petter hauge hauge,hauge hauge
Norway,NOR,24,DF,LANGAS Sondre Sondre Klingen LANGÅS LANGÅS,LANGÅS LANGÅS,2001-02-02,Derby County FC (ENG),190,3,0,langas sondre sondre klingen lang s lang s,lang s lang s
Norway,NOR,25,DF,FALCHENER Henrik Henrik Sælebakke FALCHENER FALCHENER,FALCHENER FALCHENER,2003-05-08,Viking Stavanger (NOR),194,1,0,falchener henrik henrik s lebakke falchener falchener,falchener falchener
Norway,NOR,26,FW,RYERSON Julian Julian RYERSON RYERSON,RYERSON RYERSON,1997-11-17,Borussia Dortmund (GER),186,43,1,ryerson julian julian ryerson ryerson,ryerson ryerson
Panama,PAN,1,GK,MEJIA Luis Luis Ricardo MEJÍA CAJAR MEJIA,MEJÍA CAJAR MEJIA,1991-03-16,Club Nacional (URU),193,56,0,mejia luis luis ricardo mej a cajar mejia,mej a cajar mejia
Panama,PAN,2,DF,BLACKMAN Cesar Cesar Rodolfo BLACKMAN CAMARENA BLACKMAN,BLACKMAN CAMARENA BLACKMAN,1998-04-02,ŠK Slovan Bratislava (SVK),174,40,3,blackman cesar cesar rodolfo blackman camarena blackman,blackman camarena blackman
Panama,PAN,3,DF,CORDOBA Jose Jose Angel CORDOBA CHAMBERS CORDOBA,CORDOBA CHAMBERS CORDOBA,2001-06-03,Norwich City FC (ENG),189,32,1,cordoba jose jose angel cordoba chambers cordoba,cordoba chambers cordoba
Panama,PAN,4,DF,ESCOBAR Fidel Fidel ESCOBAR MENDIETA F. ESCOBAR,F. ESCOBAR,1995-01-09,Deportivo Saprissa (CRC),184,99,4,escobar fidel fidel escobar mendieta f escobar,f escobar
Panama,PAN,5,DF,FARINA Edgardo Edgardo Issac FARIÑA WYNTER FARIÑA,FARIÑA WYNTER FARIÑA,2001-10-19,FC Pari Nizhny Novgorod (RUS),195,18,0,farina edgardo edgardo issac fari a wynter fari a,fari a wynter fari a
Panama,PAN,6,MF,MARTINEZ Cristian Cristian Jesus MARTINEZ MARTÍNEZ,MARTINEZ MARTÍNEZ,1997-02-06,Hapoel Kiryat Shmona FC (ISR),170,67,2,martinez cristian cristian jesus martinez mart nez,martinez mart nez
Panama,PAN,7,MF,RODRIGUEZ Jose Luis Jose Luis RODRIGUEZ FRANCIS J.L. RODRÍGUEZ,J.L. RODRÍGUEZ,1998-06-19,FC Juárez (MEX),180,70,8,rodriguez jose luis jose luis rodriguez francis j l rodr guez,j l rodr guez
Panama,PAN,8,MF,CARRASQUILLA Adalberto Adalberto Eliecer CARRASQUILLA ALCAZAR CARRASQUILLA,CARRASQUILLA ALCAZAR CARRASQUILLA,1998-11-28,Pumas UNAM (MEX),171,73,3,carrasquilla adalberto adalberto eliecer carrasquilla alcazar carrasquilla,carrasquilla alcazar carrasquilla
Panama,PAN,9,FW,RODRIGUEZ Tomas Tomas Abdiel RODRIGUEZ MENA T. RODRÍGUEZ,T. RODRÍGUEZ,1999-03-09,Deportivo Saprissa (CRC),183,13,4,rodriguez tomas tomas abdiel rodriguez mena t rodr guez,t rodr guez
Panama,PAN,10,MF,DIAZ Ismael Ismael DIAZ DE LEON ISMAEL,DIAZ DE LEON ISMAEL,1997-05-12,Club León (MEX),184,56,17,diaz ismael ismael diaz de leon ismael,diaz de leon ismael
Panama,PAN,11,MF,BARCENAS Edgar Yoel Edgar Yoel BARCENAS HERRERA BÁRCENAS,BARCENAS HERRERA BÁRCENAS,1993-10-23,Mazatlán FC (MEX),175,104,10,barcenas edgar yoel edgar yoel barcenas herrera b rcenas,barcenas herrera b rcenas
Panama,PAN,12,GK,SAMUDIO Cesar Cesar Jair SAMUDIO MURILLO SAMUDIO,SAMUDIO MURILLO SAMUDIO,1994-02-23,CD Marathón (HON),189,5,0,samudio cesar cesar jair samudio murillo samudio,samudio murillo samudio
Panama,PAN,13,DF,RAMOS Jiovany Jiovany Javier RAMOS DIAZ RAMOS,RAMOS DIAZ RAMOS,1997-01-26,Puerto Cabello CF (VEN),188,23,2,ramos jiovany jiovany javier ramos diaz ramos,ramos diaz ramos
Panama,PAN,14,DF,HARVEY Carlos Carlos Miguel HARVEY CESNEROS HARVEY,HARVEY CESNEROS HARVEY,2000-02-03,Minnesota United FC (USA),184,28,3,harvey carlos carlos miguel harvey cesneros harvey,harvey cesneros harvey
Panama,PAN,15,DF,DAVIS Eric Eric Javier DAVIS GRAJALES DAVIS,DAVIS GRAJALES DAVIS,1991-03-31,CD Plaza Amador (PAN),180,107,9,davis eric eric javier davis grajales davis,davis grajales davis
Panama,PAN,16,DF,ANDRADE Andres Andres Alberto ANDRADE CEDEÑO ANDRADE,ANDRADE CEDEÑO ANDRADE,1998-10-16,LASK Linz (AUT),187,50,1,andrade andres andres alberto andrade cede o andrade,andrade cede o andrade
Panama,PAN,17,FW,FAJARDO Jose Jose FAJARDO NELSON FAJARDO,FAJARDO NELSON FAJARDO,1993-08-18,CD Universidad Católica (ECU),184,69,17,fajardo jose jose fajardo nelson fajardo,fajardo nelson fajardo
Panama,PAN,18,FW,WATERMAN Cecilio Cecilio Alfonso WATERMAN RUIZ WATERMAN,WATERMAN RUIZ WATERMAN,1991-04-13,CD Universidad De Concepción (CHI),180,55,15,waterman cecilio cecilio alfonso waterman ruiz waterman,waterman ruiz waterman
Panama,PAN,19,MF,QUINTERO Alberto Alberto Abdiel QUINTERO MEDINA QUINTERO,QUINTERO MEDINA QUINTERO,1987-12-18,CD Plaza Amador (PAN),165,141,7,quintero alberto alberto abdiel quintero medina quintero,quintero medina quintero
Panama,PAN,20,MF,GODOY Anibal Anibal Casis GODOY LEMUS GODOY,GODOY LEMUS GODOY,1990-02-10,San Diego FC (USA),184,159,4,godoy anibal anibal casis godoy lemus godoy,godoy lemus godoy
Panama,PAN,21,MF,YANIS Cesar Cesar Augusto YANIS VELASCO YANIS,YANIS VELASCO YANIS,1996-01-28,CD Cobresal (CHI),160,55,5,yanis cesar cesar augusto yanis velasco yanis,yanis velasco yanis
Panama,PAN,22,GK,MOSQUERA Orlando Orlando MOSQUERA MOSQUERA,MOSQUERA MOSQUERA,1994-12-25,Al Fayha FC (KSA),191,49,0,mosquera orlando orlando mosquera mosquera,mosquera mosquera
Panama,PAN,23,DF,MURILLO Amir Michael Amir MURILLO BERMUDEZ A. MURILLO,A. MURILLO,1996-02-11,Beşiktaş JK (TUR),185,93,9,murillo amir michael amir murillo bermudez a murillo,a murillo
Panama,PAN,24,FW,LONDONO Azarias Azarías Emmanuel LONDOÑO GONZALEZ LONDOÑO,LONDOÑO GONZALEZ LONDOÑO,2001-06-21,CD Universidad Católica (ECU),185,12,1,londono azarias azar as emmanuel londo o gonzalez londo o,londo o gonzalez londo o
Panama,PAN,25,DF,MILLER Roderick Roderick Alonso MILLER MOLINA MILLER,MILLER MOLINA MILLER,1992-04-03,Turan Tovuz (AZE),190,49,2,miller roderick roderick alonso miller molina miller,miller molina miller
Panama,PAN,26,DF,GUTIERREZ Jorge Jorge Abdiel GUTIERREZ CORNEJO GUTIÉRREZ,GUTIERREZ CORNEJO GUTIÉRREZ,1998-09-01,Deportivo La Guaira (VEN),171,18,0,gutierrez jorge jorge abdiel gutierrez cornejo guti rrez,gutierrez cornejo guti rrez
Paraguay,PAR,1,GK,FERNANDEZ Gatito Roberto Junior FERNANDEZ TORRES FERNÁNDEZ,FERNANDEZ TORRES FERNÁNDEZ,1988-03-29,Cerro Porteño (PAR),191,30,0,fernandez gatito roberto junior fernandez torres fern ndez,fernandez torres fern ndez
Paraguay,PAR,2,DF,VELAZQUEZ Gustavo Victor Gustavo VELAZQUEZ RAMOS VELÁZQUEZ,VELAZQUEZ RAMOS VELÁZQUEZ,1991-04-17,Cerro Porteño (PAR),189,13,1,velazquez gustavo victor gustavo velazquez ramos vel zquez,velazquez ramos vel zquez
Paraguay,PAR,3,DF,ALDERETE Omar Omar Federico ALDERETE FERNANDEZ ALDERETE,ALDERETE FERNANDEZ ALDERETE,1996-12-26,Sunderland AFC (ENG),190,36,3,alderete omar omar federico alderete fernandez alderete,alderete fernandez alderete
Paraguay,PAR,4,DF,CACERES Juan Jose Juan Jose CACERES CÁCERES,CACERES CÁCERES,2000-06-01,FC Dynamo Moscow (RUS),187,17,0,caceres juan jose juan jose caceres c ceres,caceres c ceres
Paraguay,PAR,5,DF,BALBUENA Fabian Fabián Cornelio BALBUENA GONZÁLEZ BALBUENA,BALBUENA GONZÁLEZ BALBUENA,1991-08-23,Grêmio FBPA (BRA),188,47,2,balbuena fabian fabi n cornelio balbuena gonz lez balbuena,balbuena gonz lez balbuena
Paraguay,PAR,6,DF,ALONSO Junior Júnior Osmar Ignacio ALONSO MUJICA ALONSO,ALONSO MUJICA ALONSO,1993-02-09,Atlético Mineiro (BRA),184,71,3,alonso junior j nior osmar ignacio alonso mujica alonso,alonso mujica alonso
Paraguay,PAR,7,MF,SOSA Ramon Ramón SOSA ACOSTA SOSA,SOSA ACOSTA SOSA,1999-08-31,SE Palmeiras (BRA),178,29,1,sosa ramon ram n sosa acosta sosa,sosa acosta sosa
Paraguay,PAR,8,MF,GOMEZ Diego Diego Alexander GOMEZ AMARILLA D. GÓMEZ,D. GÓMEZ,2003-03-27,Brighton & Hove Albion FC (ENG),183,24,3,gomez diego diego alexander gomez amarilla d g mez,d g mez
Paraguay,PAR,9,FW,SANABRIA Antonio Arnaldo Antonio SANABRIA AYALA SANABRIA,SANABRIA AYALA SANABRIA,1996-03-04,US Cremonese (ITA),180,48,7,sanabria antonio arnaldo antonio sanabria ayala sanabria,sanabria ayala sanabria
Paraguay,PAR,10,MF,ALMIRON Miguel Miguel Angel ALMIRON REJALA ALMIRON,ALMIRON REJALA ALMIRON,1994-02-10,Atlanta United FC (USA),178,76,10,almiron miguel miguel angel almiron rejala almiron,almiron rejala almiron
Paraguay,PAR,11,MF,MAURICIO Mauricio MAGALHAES PRADO MAURICIO,MAGALHAES PRADO MAURICIO,2001-06-22,SE Palmeiras (BRA),175,3,0,mauricio mauricio magalhaes prado mauricio,magalhaes prado mauricio
Paraguay,PAR,12,GK,GILL Orlando Orlando Daniel GILL NOLDIN O. GILL,O. GILL,2000-06-11,CA San Lorenzo (ARG),190,6,0,gill orlando orlando daniel gill noldin o gill,o gill
Paraguay,PAR,13,DF,CANALE Jose Jose Maria CANALE DOMINGUEZ CANALE,CANALE DOMINGUEZ CANALE,1996-07-20,CA Lanús (ARG),192,2,0,canale jose jose maria canale dominguez canale,canale dominguez canale
Paraguay,PAR,14,MF,CUBAS Andres Adrián Andrés CUBAS CUBAS,CUBAS CUBAS,1996-05-11,Vancouver Whitecaps FC (CAN),166,33,0,cubas andres adri n andr s cubas cubas,cubas cubas
Paraguay,PAR,15,DF,GOMEZ Gustavo Gustavo Raul GÓMEZ PORTILLO G. GÓMEZ,G. GÓMEZ,1993-05-06,SE Palmeiras (BRA),179,89,4,gomez gustavo gustavo raul g mez portillo g g mez,g g mez
Paraguay,PAR,16,MF,BOBADILLA Damian Damián Josue BOBADILLA BENITEZ BOBADILLA,BOBADILLA BENITEZ BOBADILLA,2001-07-11,São Paulo FC (BRA),180,19,1,bobadilla damian dami n josue bobadilla benitez bobadilla,bobadilla benitez bobadilla
Paraguay,PAR,17,FW,ROMERO GAMARRA Alejandro Alejandro Sebastian ROMERO GAMARRA R. GAMARRA,R. GAMARRA,1995-01-11,Al Ain FC (UAE),165,34,6,romero gamarra alejandro alejandro sebastian romero gamarra r gamarra,r gamarra
Paraguay,PAR,18,FW,ARCE Alex Alex Adrian ARCE BARRIOS ARCE,ARCE BARRIOS ARCE,1995-06-16,CS Independiente Rivadavia (ARG),188,15,1,arce alex alex adrian arce barrios arce,arce barrios arce
Paraguay,PAR,19,FW,ENCISO Julio Julio Cesar ENCISO ESPINOLA ENCISO,ENCISO ESPINOLA ENCISO,2004-01-23,RC Strasbourg (FRA),168,32,4,enciso julio julio cesar enciso espinola enciso,enciso espinola enciso
Paraguay,PAR,20,MF,OJEDA Braian Braian Oscar OJEDA RODRIGUEZ OJEDA,OJEDA RODRIGUEZ OJEDA,2000-06-27,Orlando City SC (USA),173,17,0,ojeda braian braian oscar ojeda rodriguez ojeda,ojeda rodriguez ojeda
Paraguay,PAR,21,FW,AVALOS Gabriel Gabriel AVALOS STUMPFS AVALOS,AVALOS STUMPFS AVALOS,1991-07-09,CA Independiente (ARG),185,23,2,avalos gabriel gabriel avalos stumpfs avalos,avalos stumpfs avalos
Paraguay,PAR,22,GK,OLVEIRA Gaston Gastón Hernán OLVEIRA ECHEVERRIA OLVEIRA,OLVEIRA ECHEVERRIA OLVEIRA,1993-04-21,Club Olimpia (PAR),191,1,0,olveira gaston gast n hern n olveira echeverria olveira,olveira echeverria olveira
Paraguay,PAR,23,MF,GALARZA Matias Matias GALARZA FONDA GALARZA,GALARZA FONDA GALARZA,2002-02-11,Atlanta United FC (USA),175,15,3,galarza matias matias galarza fonda galarza,galarza fonda galarza
Paraguay,PAR,24,MF,CABALLERO Gustavo Gustavo Ruben CABALLERO GONZALEZ CABALLERO,CABALLERO GONZALEZ CABALLERO,2001-09-21,Portsmouth FC (ENG),189,2,1,caballero gustavo gustavo ruben caballero gonzalez caballero,caballero gonzalez caballero
Paraguay,PAR,25,FW,PITTA Isidro Isidro Miguel PITTA SALDIVAR PITTA,PITTA SALDIVAR PITTA,1999-08-14,Red Bull Bragantino (BRA),185,5,0,pitta isidro isidro miguel pitta saldivar pitta,pitta saldivar pitta
Paraguay,PAR,26,DF,MAIDANA Alexandro Alexandro MAIDANA MENDIETA MAIDANA,MAIDANA MENDIETA MAIDANA,2005-07-26,CA Talleres (ARG),173,2,1,maidana alexandro alexandro maidana mendieta maidana,maidana mendieta maidana
Portugal,POR,1,GK,DIOGO COSTA Diogo MEIRELES DA COSTA DIOGO COSTA,MEIRELES DA COSTA DIOGO COSTA,1999-09-19,FC Porto (POR),188,43,0,diogo costa diogo meireles da costa diogo costa,meireles da costa diogo costa
Portugal,POR,2,DF,NELSON SEMEDO Nélson CABRAL SEMEDO N. SEMEDO,N. SEMEDO,1993-11-16,Fenerbahçe SK (TUR),179,50,0,nelson semedo n lson cabral semedo n semedo,n semedo
Portugal,POR,3,DF,RUBEN DIAS Rúben DOS SANTOS GATO ALVES DIAS RÚBEN DIAS,DOS SANTOS GATO ALVES DIAS RÚBEN DIAS,1997-05-14,Manchester City FC (ENG),187,76,3,ruben dias r ben dos santos gato alves dias r ben dias,dos santos gato alves dias r ben dias
Portugal,POR,4,DF,TOMAS ARAUJO Tomás LEMOS ARAÚJO TOMÁS A.,A.,2002-05-16,SL Benca (POR),187,5,0,tomas araujo tom s lemos ara jo tom s a,a
Portugal,POR,5,DF,DIOGO DALOT José Diogo DALOT TEIXEIRA DALOT,DALOT TEIXEIRA DALOT,1999-03-18,Manchester United FC (ENG),184,35,3,diogo dalot jos diogo dalot teixeira dalot,dalot teixeira dalot
Portugal,POR,6,MF,MATHEUS NUNES Matheus Luiz NUNES MATHEUS N.,N.,1998-08-27,Manchester City FC (ENG),183,20,2,matheus nunes matheus luiz nunes matheus n,n
Portugal,POR,7,FW,CRISTIANO RONALDO Cristiano Ronaldo DOS SANTOS AVEIRO RONALDO,DOS SANTOS AVEIRO RONALDO,1985-02-05,Al Nassr FC (KSA),185,228,143,cristiano ronaldo cristiano ronaldo dos santos aveiro ronaldo,dos santos aveiro ronaldo
Portugal,POR,8,MF,BRUNO FERNANDES Bruno Miguel BORGES FERNANDES B. FERNANDES,B. FERNANDES,1994-09-08,Manchester United FC (ENG),183,89,29,bruno fernandes bruno miguel borges fernandes b fernandes,b fernandes
Portugal,POR,9,FW,GONCALO RAMOS Gonçalo MATIAS RAMOS G. RAMOS,G. RAMOS,2001-06-20,Paris Saint-Germain (FRA),185,25,10,goncalo ramos gon alo matias ramos g ramos,g ramos
Portugal,POR,10,MF,BERNARDO SILVA Bernardo MOTA VEIGA DE CARVALHO E SILVA BERNARDO,MOTA VEIGA DE CARVALHO E SILVA BERNARDO,1994-08-10,Manchester City FC (ENG),173,109,14,bernardo silva bernardo mota veiga de carvalho e silva bernardo,mota veiga de carvalho e silva bernardo
Portugal,POR,11,FW,JOAO FELIX João FÉLIX SEQUEIRA JOÃO FÉLIX,FÉLIX SEQUEIRA JOÃO FÉLIX,1999-11-10,Al Nassr FC (KSA),179,54,12,joao felix jo o f lix sequeira jo o f lix,f lix sequeira jo o f lix
